sample,utc,unix_nanos,elapsed_s,rss_kib,hwm_kib,threads,fds,proc_ticks,host_ticks,stats_http,listen_overflows,listen_drops,tcp_abort_on_close,tcp_retrans
87,2026-07-30T10:35:23Z,1785407723208124509,90,6520,6740,5,136,14074,321128717,200,196,196,448255591,349056
88,2026-07-30T10:35:24Z,1785407724239001820,91,6520,6740,5,136,14244,321129481,200,196,196,448255591,349059
89,2026-07-30T10:35:25Z,1785407725271204721,92,6520,6740,5,136,14406,321130242,200,196,196,448255591,349059
90,2026-07-30T10:35:26Z,1785407726301804742,93,6520,6740,5,136,14574,321131013,200,196,196,448255591,349064
91,2026-07-30T10:35:27Z,1785407727333943752,94,6660,6740,5,170,14753,321131786,200,196,196,448255591,349068
92,2026-07-30T10:35:28Z,1785407728366481673,95,6664,6740,5,170,14937,321132563,200,196,196,448255591,349071
93,2026-07-30T10:35:29Z,1785407729398140235,96,6660,6740,5,170,15120,321133342,200,196,196,448255591,349076
94,2026-07-30T10:35:30Z,1785407730428893984,97,6660,6740,5,170,15302,321134116,200,196,196,448255591,349081
95,2026-07-30T10:35:31Z,1785407731460148147,98,6660,6740,5,170,15485,321134892,200,196,196,448255591,349086
96,2026-07-30T10:35:32Z,1785407732489736267,99,6660,6740,5,170,15669,321135665,200,196,196,448255591,349092
97,2026-07-30T10:35:33Z,1785407733521838353,100,6660,6740,5,170,15852,321136442,200,196,196,448255591,349095
98,2026-07-30T10:35:34Z,1785407734554243276,101,6656,6740,5,169,16035,321137222,200,196,196,448255591,349098
99,2026-07-30T10:35:35Z,1785407735583666581,102,6688,6740,5,169,16220,321137993,200,196,196,448255591,349105
100,2026-07-30T10:35:36Z,1785407736615149954,103,6656,6740,5,169,16402,321138763,200,196,196,448255591,349112
101,2026-07-30T10:35:37Z,1785407737646527749,104,6656,6740,5,169,16584,321139543,200,196,196,448255591,349117
102,2026-07-30T10:35:38Z,1785407738677083369,105,6656,6740,5,169,16765,321140313,200,196,196,448255591,349123
103,2026-07-30T10:35:39Z,1785407739709857206,106,6712,6740,5,169,16950,321141090,200,196,196,448255591,349124
104,2026-07-30T10:35:40Z,1785407740741307391,107,6720,6740,5,169,17132,321141864,200,196,196,448255591,349131
105,2026-07-30T10:35:41Z,1785407741771586378,108,6656,6740,5,169,17314,321142637,200,196,196,448255591,349139
106,2026-07-30T10:35:42Z,1785407742802944726,109,6656,6740,5,169,17496,321143411,200,196,196,448255591,349143
107,2026-07-30T10:35:43Z,1785407743833894811,110,6656,6740,5,169,17678,321144182,200,196,196,448255591,349149
108,2026-07-30T10:35:44Z,1785407744863834465,111,6656,6740,5,169,17862,321144956,200,196,196,448255591,349153
109,2026-07-30T10:35:45Z,1785407745897733454,112,6656,6740,5,169,18045,321145722,200,196,196,448255591,349157
110,2026-07-30T10:35:46Z,1785407746930265692,113,6664,6740,5,169,18232,321146501,200,196,196,448255591,349160
111,2026-07-30T10:35:47Z,1785407747963778223,114,6776,6740,5,169,18415,321147279,200,196,196,448255591,349160
112,2026-07-30T10:35:48Z,1785407748996236188,115,6668,6740,5,172,18597,321148056,200,196,196,448255591,349169
113,2026-07-30T10:35:50Z,1785407750028154630,117,6692,6740,5,173,18782,321148837,200,196,196,448255591,349171
114,2026-07-30T10:35:51Z,1785407751059845541,118,6692,6740,5,173,18966,321149612,200,196,196,448255591,349171
115,2026-07-30T10:35:52Z,1785407752089427597,119,6692,6740,5,173,19151,321150377,200,196,196,448255591,349171
116,2026-07-30T10:35:53Z,1785407753121625608,120,6692,6740,5,173,19335,321151151,200,196,196,448255591,349171
117,2026-07-30T10:35:54Z,1785407754152556594,121,6692,6756,5,173,19520,321151918,200,196,196,448255591,349171
118,2026-07-30T10:35:55Z,1785407755184763708,122,6692,6740,5,173,19705,321152692,200,196,196,448255591,349171
119,2026-07-30T10:35:56Z,1785407756214845515,123,6692,6740,5,173,19890,321153464,000,196,196,448255591,349171
120,2026-07-30T10:35:57Z,1785407757247195308,124,6640,6740,5,160,20073,321154234,200,196,196,448255591,349171
121,2026-07-30T10:35:58Z,1785407758278084639,125,6692,6740,5,160,20255,321155006,200,196,196,448255591,349171
122,2026-07-30T10:35:59Z,1785407759311317056,126,6640,6740,5,160,20437,321155777,200,196,196,448255591,349171
123,2026-07-30T10:36:00Z,1785407760342895952,127,6640,6740,5,160,20623,321156559,200,196,196,448255591,349171
124,2026-07-30T10:36:01Z,1785407761374820156,128,6684,6740,5,160,20808,321157323,200,196,196,448255591,349171
125,2026-07-30T10:36:02Z,1785407762405831387,129,6640,6740,5,160,20992,321158105,200,196,196,448255591,349171
126,2026-07-30T10:36:03Z,1785407763437954355,130,6640,6740,5,160,21176,321158871,200,196,196,448255591,349171
127,2026-07-30T10:36:04Z,1785407764469990512,131,6640,6740,5,160,21361,321159644,200,196,196,448255591,349171
128,2026-07-30T10:36:05Z,1785407765501707692,132,6680,6740,5,160,21545,321160413,200,196,196,448255591,349171
129,2026-07-30T10:36:06Z,1785407766533806737,133,6652,6740,5,160,21729,321161185,200,196,196,448255591,349171
130,2026-07-30T10:36:07Z,1785407767565532157,134,6640,6740,5,160,21914,321161956,200,196,196,448255591,349171
131,2026-07-30T10:36:08Z,1785407768596995051,135,6640,6740,5,160,22098,321162723,200,196,196,448255591,349171
132,2026-07-30T10:36:09Z,1785407769629018768,136,6688,6740,5,160,22283,321163498,200,196,196,448255591,349171
133,2026-07-30T10:36:10Z,1785407770662333893,137,6688,6740,5,160,22465,321164275,200,196,196,448255591,349171
134,2026-07-30T10:36:11Z,1785407771694249729,138,6640,6740,5,160,22648,321165045,200,196,196,448255591,349171
135,2026-07-30T10:36:12Z,1785407772732384557,139,6680,6740,5,170,22832,321165829,200,196,196,448255591,349171
136,2026-07-30T10:36:13Z,1785407773764490169,140,6696,6740,5,170,23016,321166605,200,196,196,448255591,349174
137,2026-07-30T10:36:14Z,1785407774795034791,141,6680,6740,5,170,23195,321167381,200,196,196,448255591,349176
138,2026-07-30T10:36:15Z,1785407775831322354,142,6680,6740,5,170,23378,321168162,200,196,196,448255591,349179
139,2026-07-30T10:36:16Z,1785407776863951382,143,6744,6740,5,170,23562,321168940,200,196,196,448255591,349179
140,2026-07-30T10:36:17Z,1785407777895257445,144,6680,6740,5,170,23743,321169719,200,196,196,448255591,349181
141,2026-07-30T10:36:18Z,1785407778926753812,145,6664,6740,5,166,23926,321170500,200,196,196,448255591,349186
142,2026-07-30T10:36:19Z,1785407779957912565,146,6592,6740,5,163,24107,321171273,200,196,196,448255591,349193
143,2026-07-30T10:36:20Z,1785407780989933547,147,6592,6740,5,163,24290,321172047,200,196,196,448255591,349198
144,2026-07-30T10:36:22Z,1785407782021761204,149,6620,6740,5,163,24474,321172821,200,196,196,448255591,349203
145,2026-07-30T10:36:23Z,1785407783052482814,150,6592,6740,5,163,24657,321173598,200,196,196,448255591,349204
146,2026-07-30T10:36:24Z,1785407784083863476,151,6592,6740,5,163,24833,321174370,200,196,196,448255591,349209
147,2026-07-30T10:36:25Z,1785407785115614992,152,6592,6740,5,163,25014,321175152,200,196,196,448255591,349215
148,2026-07-30T10:36:26Z,1785407786147452021,153,6592,6740,5,163,25197,321175926,200,196,196,448255591,349220
149,2026-07-30T10:36:27Z,1785407787179419196,154,6592,6740,5,163,25379,321176702,200,196,196,448255591,349222
150,2026-07-30T10:36:28Z,1785407788212969467,155,6592,6740,5,163,25561,321177479,200,196,196,448255591,349225
151,2026-07-30T10:36:29Z,1785407789245633028,156,6592,6740,5,163,25735,321178260,200,196,196,448255591,349232
152,2026-07-30T10:36:30Z,1785407790276328348,157,6612,6740,5,163,25912,321179043,200,196,196,448255591,349235
153,2026-07-30T10:36:31Z,1785407791308997271,158,6592,6740,5,163,26087,321179827,200,196,196,448255591,349238
154,2026-07-30T10:36:32Z,1785407792339893245,159,6592,6740,5,163,26267,321180610,200,196,196,448255591,349243
155,2026-07-30T10:36:33Z,1785407793371489897,160,6592,6740,5,163,26449,321181387,200,196,196,448255591,349243
156,2026-07-30T10:36:34Z,1785407794402613239,161,6592,6740,5,163,26627,321182160,200,196,196,448255591,349243
157,2026-07-30T10:36:35Z,1785407795435516818,162,6604,6740,5,163,26804,321182935,200,196,196,448255591,349245
158,2026-07-30T10:36:36Z,1785407796467718822,163,6756,6756,5,177,26990,321183722,200,196,196,448255591,349250
159,2026-07-30T10:36:37Z,1785407797500739781,164,6756,6820,5,177,27173,321184499,200,196,196,448255591,349254
160,2026-07-30T10:36:38Z,1785407798531952909,165,6756,6756,5,177,27356,321185274,200,196,196,448255591,349255
161,2026-07-30T10:36:39Z,1785407799564044215,166,6756,6808,5,177,27541,321186046,200,196,196,448255591,349257
162,2026-07-30T10:36:40Z,1785407800595122572,167,6756,6756,5,177,27726,321186822,200,196,196,448255591,349261
163,2026-07-30T10:36:41Z,1785407801626645080,168,6756,6756,5,177,27910,321187593,200,196,196,448255591,349262
164,2026-07-30T10:36:42Z,1785407802658231427,169,6756,6768,5,177,28095,321188371,200,196,196,448255591,349264
165,2026-07-30T10:36:43Z,1785407803687908397,170,6756,6808,5,177,28278,321189147,200,196,196,448255591,349264
166,2026-07-30T10:36:44Z,1785407804721039925,171,6756,6756,5,177,28463,321189920,200,196,196,448255591,349267
167,2026-07-30T10:36:45Z,1785407805753752255,172,6756,6756,5,177,28650,321190689,200,196,196,448255591,349268
168,2026-07-30T10:36:46Z,1785407806787109341,173,6756,6756,5,177,28837,321191460,200,196,196,448255591,349270
169,2026-07-30T10:36:47Z,1785407807818548854,174,6756,6756,5,177,29023,321192240,200,196,196,448255591,349270
170,2026-07-30T10:36:48Z,1785407808850618703,175,6756,6756,5,177,29208,321193009,200,196,196,448255591,349271
171,2026-07-30T10:36:49Z,1785407809882216769,176,6784,6756,5,177,29389,321193789,200,196,196,448255591,349275
172,2026-07-30T10:36:50Z,1785407810912773959,177,6756,6796,5,177,29573,321194560,200,196,196,448255591,349280
173,2026-07-30T10:36:51Z,1785407811944930643,178,6816,6756,5,177,29756,321195336,200,196,196,448255591,349283
174,2026-07-30T10:36:52Z,1785407812976454516,179,6772,6756,5,177,29939,321196111,200,196,196,448255591,349285
175,2026-07-30T10:36:54Z,1785407814008658851,181,6756,6756,5,177,30122,321196886,200,196,196,448255591,349287
176,2026-07-30T10:36:55Z,1785407815039507829,182,6756,6756,5,177,30303,321197664,200,196,196,448255591,349290
177,2026-07-30T10:36:56Z,1785407816071197486,183,6756,6756,5,177,30486,321198438,200,196,196,448255591,349292
178,2026-07-30T10:36:57Z,1785407817102672612,184,6756,6756,5,177,30666,321199217,200,196,196,448255591,349295
179,2026-07-30T10:36:58Z,1785407818134843810,185,6756,6784,5,177,30846,321199989,200,196,196,448255591,349297
180,2026-07-30T10:36:59Z,1785407819166451657,186,6812,6764,5,177,31029,321200765,200,196,196,448255591,349309
181,2026-07-30T10:37:00Z,1785407820196892042,187,6764,6764,5,177,31209,321201551,200,196,196,448255591,349316
182,2026-07-30T10:37:01Z,1785407821228012707,188,6764,6764,5,177,31390,321202327,200,196,196,448255591,349327
183,2026-07-30T10:37:02Z,1785407822260739939,189,6764,6804,5,177,31569,321203106,200,196,196,448255591,349337
184,2026-07-30T10:37:03Z,1785407823291199745,190,6812,6788,5,177,31750,321203881,200,196,196,448255591,349343
185,2026-07-30T10:37:04Z,1785407824323412287,191,6764,6764,5,177,31931,321204654,200,196,196,448255591,349354
186,2026-07-30T10:37:05Z,1785407825354371829,192,6764,6812,5,177,32111,321205427,200,196,196,448255591,349363
187,2026-07-30T10:37:06Z,1785407826386295727,193,6316,6740,5,95,32285,321206208,200,196,196,448255591,349373
188,2026-07-30T10:37:07Z,1785407827417543842,194,6316,6740,5,95,32458,321206977,200,196,196,448255591,349386
189,2026-07-30T10:37:08Z,1785407828449266482,195,6316,6740,5,95,32630,321207760,200,196,196,448255591,349390
190,2026-07-30T10:37:09Z,1785407829479683703,196,6336,6740,5,95,32802,321208541,200,196,196,448255591,349403
191,2026-07-30T10:37:10Z,1785407830510883421,197,6316,6740,5,95,32975,321209311,200,196,196,448255591,349419
192,2026-07-30T10:37:11Z,1785407831541217295,198,6380,6740,5,95,33149,321210093,200,196,196,448255591,349428
193,2026-07-30T10:37:12Z,1785407832573556636,199,6316,6740,5,95,33321,321210868,200,196,196,448255591,349436
194,2026-07-30T10:37:13Z,1785407833604327000,200,6316,6740,5,95,33493,321211647,200,196,196,448255591,349448
195,2026-07-30T10:37:14Z,1785407834636688044,201,6316,6740,5,95,33668,321212424,200,196,196,448255591,349459
196,2026-07-30T10:37:15Z,1785407835669049339,202,6320,6740,5,95,33840,321213201,200,196,196,448255591,349469
197,2026-07-30T10:37:16Z,1785407836701895082,203,6316,6740,5,95,34015,321213969,200,196,196,448255591,349482
198,2026-07-30T10:37:17Z,1785407837732307478,204,6316,6740,5,95,34189,321214746,200,196,196,448255591,349491
199,2026-07-30T10:37:18Z,1785407838764953651,205,6288,6740,5,88,34362,321215525,200,196,196,448255591,349501
200,2026-07-30T10:37:19Z,1785407839795196318,206,6300,6740,5,91,34536,321216303,200,196,196,448255591,349510
201,2026-07-30T10:37:20Z,1785407840825203589,207,6364,6740,5,91,34710,321217077,200,196,196,448255591,349518
202,2026-07-30T10:37:21Z,1785407841858860490,208,6676,6740,5,169,34887,321217857,200,196,196,448255591,349533
203,2026-07-30T10:37:22Z,1785407842891152809,209,6676,6740,5,169,35060,321218635,200,196,196,448255591,349549
204,2026-07-30T10:37:23Z,1785407843922862460,210,6676,6740,5,169,35234,321219412,200,196,196,448255591,349563
205,2026-07-30T10:37:24Z,1785407844953711938,211,6676,6740,5,169,35405,321220192,200,196,196,448255591,349575
206,2026-07-30T10:37:25Z,1785407845984261245,212,6676,6740,5,169,35576,321220970,200,196,196,448255591,349583
207,2026-07-30T10:37:27Z,1785407847016254882,214,6676,6740,5,169,35748,321221746,200,196,196,448255591,349597
208,2026-07-30T10:37:28Z,1785407848047585491,215,6676,6740,5,169,35920,321222521,200,196,196,448255591,349604
209,2026-07-30T10:37:29Z,1785407849079867449,216,6676,6740,5,169,36090,321223293,200,196,196,448255591,349613
210,2026-07-30T10:37:30Z,1785407850111781438,217,6676,6740,5,169,36262,321224070,200,196,196,448255591,349617
211,2026-07-30T10:37:31Z,1785407851145212240,218,6676,6740,5,169,36434,321224852,200,196,196,448255591,349635
212,2026-07-30T10:37:32Z,1785407852178199154,219,6704,6740,5,169,36608,321225632,200,196,196,448255591,349646
213,2026-07-30T10:37:33Z,1785407853210005186,220,6676,6740,5,169,36779,321226411,200,196,196,448255591,349653
214,2026-07-30T10:37:34Z,1785407854241639207,221,6676,6740,5,169,36950,321227188,200,196,196,448255591,349662
215,2026-07-30T10:37:35Z,1785407855273491704,222,6676,6740,5,169,37123,321227964,200,196,196,448255591,349669
216,2026-07-30T10:37:36Z,1785407856306196640,223,6676,6740,5,169,37294,321228741,200,196,196,448255591,349678
217,2026-07-30T10:37:37Z,1785407857338273785,224,6676,6740,5,169,37464,321229525,200,196,196,448255591,349689
218,2026-07-30T10:37:38Z,1785407858370211529,225,6676,6740,5,169,37637,321230296,200,196,196,448255591,349699
219,2026-07-30T10:37:39Z,1785407859403166085,226,6676,6740,5,169,37809,321231069,200,196,196,448255591,349713
220,2026-07-30T10:37:40Z,1785407860434777728,227,6676,6740,5,169,37981,321231849,200,196,196,448255591,349725
221,2026-07-30T10:37:41Z,1785407861465626872,228,6740,6740,5,169,38149,321232626,000,196,196,448255591,349733
222,2026-07-30T10:37:42Z,1785407862495217372,229,6676,6740,5,169,38320,321233405,200,196,196,448255591,349745
223,2026-07-30T10:37:43Z,1785407863527372908,230,6676,6740,5,169,38492,321234179,200,196,196,448255591,349753
224,2026-07-30T10:37:44Z,1785407864559089661,231,6676,6740,5,169,38662,321234958,200,196,196,448255591,349768
225,2026-07-30T10:37:45Z,1785407865591880280,232,6692,6740,5,173,38837,321235729,200,196,196,448255591,349779
226,2026-07-30T10:37:46Z,1785407866625993226,233,6712,6740,5,173,39008,321236513,200,196,196,448255591,349788
227,2026-07-30T10:37:47Z,1785407867658187259,234,6692,6740,5,173,39183,321237290,200,196,196,448255591,349801
228,2026-07-30T10:37:48Z,1785407868688969524,235,6692,6740,5,173,39356,321238061,200,196,196,448255591,349810
229,2026-07-30T10:37:49Z,1785407869720461776,236,6692,6740,5,173,39525,321238849,200,196,196,448255591,349824
230,2026-07-30T10:37:50Z,1785407870750611122,237,6692,6740,5,173,39696,321239626,200,196,196,448255591,349838
231,2026-07-30T10:37:51Z,1785407871780722990,238,6692,6740,5,173,39867,321240406,200,196,196,448255591,349847
232,2026-07-30T10:37:52Z,1785407872812728208,239,6668,6740,5,172,40037,321241189,200,196,196,448255591,349861
233,2026-07-30T10:37:53Z,1785407873844592346,240,6668,6740,5,172,40209,321241969,200,196,196,448255591,349872
234,2026-07-30T10:37:54Z,1785407874877193491,241,6668,6740,5,172,40381,321242751,200,196,196,448255591,349881
235,2026-07-30T10:37:55Z,1785407875910207842,242,6668,6740,5,172,40552,321243533,200,196,196,448255591,349897
236,2026-07-30T10:37:56Z,1785407876944031705,243,6732,6740,5,172,40724,321244319,200,196,196,448255591,349909
237,2026-07-30T10:37:57Z,1785407877975324869,244,6668,6740,5,172,40893,321245096,200,196,196,448255591,349918
238,2026-07-30T10:37:59Z,1785407879006027188,246,6684,6740,5,172,41058,321245875,200,196,196,448255591,349927
239,2026-07-30T10:38:00Z,1785407880038204008,247,6668,6740,5,172,41225,321246654,200,196,196,448255591,349939
240,2026-07-30T10:38:01Z,1785407881070867968,248,6668,6740,5,172,41395,321247439,200,196,196,448255591,349948
241,2026-07-30T10:38:02Z,1785407882104971782,249,6684,6740,5,172,41565,321248214,200,196,196,448255591,349962
