sample,utc,unix_nanos,elapsed_s,rss_kib,hwm_kib,threads,fds,proc_ticks,host_ticks,stats_http,listen_overflows,listen_drops,tcp_abort_on_close,tcp_retrans
23,2026-07-30T11:06:40Z,1785409600092886747,24,5948,5948,5,69,3468,322522782,200,196,196,448255594,353798
24,2026-07-30T11:06:41Z,1785409601125627262,25,6600,6600,5,162,3636,322523574,200,196,196,448255594,353798
25,2026-07-30T11:06:42Z,1785409602158001347,26,6600,6600,5,162,3800,322524343,200,196,196,448255594,353798
26,2026-07-30T11:06:43Z,1785409603191132184,27,6600,6600,5,162,3965,322525113,200,196,196,448255594,353798
27,2026-07-30T11:06:44Z,1785409604222908367,28,6600,6600,5,162,4131,322525891,200,196,196,448255594,353798
28,2026-07-30T11:06:45Z,1785409605254167411,29,6600,6600,5,162,4295,322526666,200,196,196,448255594,353798
29,2026-07-30T11:06:46Z,1785409606286625383,30,6600,6600,5,162,4460,322527449,200,196,196,448255594,353798
30,2026-07-30T11:06:47Z,1785409607319255544,31,6600,6600,5,162,4627,322528225,200,196,196,448255594,353798
31,2026-07-30T11:06:48Z,1785409608351397956,32,6600,6600,5,162,4793,322529012,200,196,196,448255594,353798
32,2026-07-30T11:06:49Z,1785409609383534110,33,6600,6600,5,162,4958,322529789,200,196,196,448255594,353798
33,2026-07-30T11:06:50Z,1785409610416398059,34,6600,6600,5,162,5124,322530564,200,196,196,448255594,353798
34,2026-07-30T11:06:51Z,1785409611449942974,35,6600,6600,5,162,5290,322531346,200,196,196,448255594,353798
35,2026-07-30T11:06:52Z,1785409612482456114,36,6600,6600,5,162,5454,322532129,200,196,196,448255594,353798
36,2026-07-30T11:06:53Z,1785409613514433379,37,6600,6600,5,162,5619,322532910,200,196,196,448255594,353798
37,2026-07-30T11:06:54Z,1785409614546782817,38,6600,6600,5,162,5787,322533685,200,196,196,448255594,353798
38,2026-07-30T11:06:55Z,1785409615579102782,39,6600,6600,5,162,5959,322534450,200,196,196,448255594,353798
39,2026-07-30T11:06:56Z,1785409616610866378,40,6600,6600,5,162,6131,322535215,200,196,196,448255594,353798
40,2026-07-30T11:06:57Z,1785409617641786069,41,6600,6600,5,162,6300,322535987,200,196,196,448255594,353798
41,2026-07-30T11:06:58Z,1785409618673606002,42,6600,6600,5,162,6472,322536744,200,196,196,448255594,353798
42,2026-07-30T11:06:59Z,1785409619704745455,43,6600,6600,5,162,6642,322537522,200,196,196,448255594,353798
43,2026-07-30T11:07:00Z,1785409620738785927,44,6600,6600,5,162,6817,322538279,200,196,196,448255594,353798
44,2026-07-30T11:07:01Z,1785409621771839648,45,6600,6600,5,162,6989,322539053,200,196,196,448255594,353798
45,2026-07-30T11:07:02Z,1785409622804788513,46,6600,6600,5,162,7162,322539820,200,196,196,448255594,353798
46,2026-07-30T11:07:03Z,1785409623837164100,47,6668,6668,5,171,7337,322540583,200,196,196,448255594,353798
47,2026-07-30T11:07:04Z,1785409624870095613,48,6668,6668,5,171,7512,322541350,200,196,196,448255594,353798
48,2026-07-30T11:07:05Z,1785409625902710368,49,6668,6672,5,171,7686,322542115,200,196,196,448255594,353798
49,2026-07-30T11:07:06Z,1785409626934506899,50,6668,6668,5,171,7849,322542906,200,196,196,448255594,353798
50,2026-07-30T11:07:07Z,1785409627966856483,51,6620,6620,5,169,8013,322543691,200,196,196,448255594,353798
51,2026-07-30T11:07:08Z,1785409628998960984,52,6620,6620,5,169,8185,322544463,200,196,196,448255594,353798
52,2026-07-30T11:07:10Z,1785409630032167713,54,6620,6620,5,169,8357,322545227,200,196,196,448255594,353798
53,2026-07-30T11:07:11Z,1785409631063424254,55,6620,6620,5,169,8522,322546014,200,196,196,448255594,353798
54,2026-07-30T11:07:12Z,1785409632094800463,56,6644,6644,5,170,8695,322546782,200,196,196,448255594,353798
55,2026-07-30T11:07:13Z,1785409633128470738,57,6644,6644,5,170,8864,322547550,200,196,196,448255594,353798
56,2026-07-30T11:07:14Z,1785409634160889490,58,6644,6644,5,170,9035,322548318,200,196,196,448255594,353798
57,2026-07-30T11:07:15Z,1785409635192999408,59,6672,6644,5,170,9204,322549087,200,196,196,448255594,353798
58,2026-07-30T11:07:16Z,1785409636225963111,60,6644,6644,5,170,9376,322549848,200,196,196,448255594,353798
59,2026-07-30T11:07:17Z,1785409637259451806,61,6644,6644,5,170,9548,322550610,200,196,196,448255594,353798
60,2026-07-30T11:07:18Z,1785409638291906074,62,6644,6644,5,170,9717,322551376,200,196,196,448255594,353798
61,2026-07-30T11:07:19Z,1785409639324159309,63,6700,6644,5,170,9890,322552141,200,196,196,448255594,353798
62,2026-07-30T11:07:20Z,1785409640356441516,64,6644,6644,5,170,10060,322552911,200,196,196,448255594,353798
63,2026-07-30T11:07:21Z,1785409641388824092,65,6644,6644,5,170,10233,322553669,200,196,196,448255594,353798
64,2026-07-30T11:07:22Z,1785409642421606643,66,6644,6644,5,170,10403,322554439,200,196,196,448255594,353798
65,2026-07-30T11:07:23Z,1785409643451732586,67,6644,6644,5,170,10571,322555199,200,196,196,448255594,353798
66,2026-07-30T11:07:24Z,1785409644483512128,68,6644,6644,5,170,10734,322555970,200,196,196,448255594,353798
67,2026-07-30T11:07:25Z,1785409645515601657,69,6708,6644,5,170,10905,322556739,200,196,196,448255594,353798
68,2026-07-30T11:07:26Z,1785409646552031161,70,6644,6644,5,170,11078,322557501,200,196,196,448255594,353798
69,2026-07-30T11:07:27Z,1785409647585045697,71,6704,6704,5,171,11256,322558275,200,196,196,448255594,353798
70,2026-07-30T11:07:28Z,1785409648617121464,72,6704,6704,5,171,11433,322559038,200,196,196,448255594,353798
71,2026-07-30T11:07:29Z,1785409649649724182,73,6704,6704,5,171,11607,322559796,200,196,196,448255594,353798
72,2026-07-30T11:07:30Z,1785409650682406351,74,6704,6704,5,171,11782,322560566,200,196,196,448255594,353798
73,2026-07-30T11:07:31Z,1785409651715305966,75,6704,6704,5,171,11956,322561335,200,196,196,448255594,353798
74,2026-07-30T11:07:32Z,1785409652747939605,76,6704,6708,5,171,12130,322562097,200,196,196,448255594,353798
75,2026-07-30T11:07:33Z,1785409653779285243,77,6680,6680,5,165,12304,322562857,200,196,196,448255594,353798
76,2026-07-30T11:07:34Z,1785409654811035499,78,6680,6680,5,165,12478,322563620,200,196,196,448255594,353798
77,2026-07-30T11:07:35Z,1785409655841925390,79,6680,6680,5,165,12652,322564381,200,196,196,448255594,353798
78,2026-07-30T11:07:36Z,1785409656873614249,80,6680,6680,5,165,12827,322565149,200,196,196,448255594,353798
79,2026-07-30T11:07:37Z,1785409657905983403,81,6680,6680,5,165,12999,322565914,200,196,196,448255594,353798
80,2026-07-30T11:07:38Z,1785409658937562092,82,6680,6680,5,165,13174,322566678,200,196,196,448255594,353798
81,2026-07-30T11:07:39Z,1785409659968950562,83,6680,6680,5,165,13349,322567440,200,196,196,448255594,353798
82,2026-07-30T11:07:41Z,1785409661001715151,85,6744,6680,5,165,13527,322568208,200,196,196,448255594,353798
83,2026-07-30T11:07:42Z,1785409662033944398,86,6680,6680,5,165,13704,322568971,200,196,196,448255594,353798
84,2026-07-30T11:07:43Z,1785409663065294246,87,6680,6680,5,165,13880,322569739,200,196,196,448255594,353798
85,2026-07-30T11:07:44Z,1785409664097871620,88,6680,6680,5,165,14056,322570504,200,196,196,448255594,353798
86,2026-07-30T11:07:45Z,1785409665130941389,89,6744,6680,5,165,14232,322571268,200,196,196,448255594,353798
87,2026-07-30T11:07:46Z,1785409666164696507,90,6680,6680,5,165,14408,322572037,200,196,196,448255594,353798
88,2026-07-30T11:07:47Z,1785409667197243440,91,6680,6680,5,165,14582,322572807,200,196,196,448255594,353798
89,2026-07-30T11:07:48Z,1785409668229393088,92,6680,6680,5,165,14754,322573568,200,196,196,448255594,353798
90,2026-07-30T11:07:49Z,1785409669260839339,93,6680,6680,5,165,14927,322574332,200,196,196,448255594,353798
91,2026-07-30T11:07:50Z,1785409670292841572,94,6680,6680,5,165,15097,322575106,200,196,196,448255594,353798
92,2026-07-30T11:07:51Z,1785409671323404134,95,6680,6680,5,165,15270,322575868,200,196,196,448255594,353798
93,2026-07-30T11:07:52Z,1785409672353046678,96,6680,6680,5,165,15439,322576637,200,196,196,448255594,353798
94,2026-07-30T11:07:53Z,1785409673384846035,97,6680,6680,5,165,15608,322577403,200,196,196,448255594,353798
95,2026-07-30T11:07:54Z,1785409674417223091,98,6680,6680,5,165,15775,322578184,200,196,196,448255594,353798
96,2026-07-30T11:07:55Z,1785409675448091831,99,6680,6680,5,165,15946,322578951,200,196,196,448255594,353798
97,2026-07-30T11:07:56Z,1785409676480296710,100,6680,6680,5,165,16120,322579715,200,196,196,448255594,353798
98,2026-07-30T11:07:57Z,1785409677512468018,101,6404,6636,5,101,16292,322580481,200,196,196,448255594,353798
99,2026-07-30T11:07:58Z,1785409678544680358,102,6404,6636,5,101,16464,322581244,200,196,196,448255594,353798
100,2026-07-30T11:07:59Z,1785409679576420425,103,6404,6636,5,101,16634,322582018,200,196,196,448255594,353798
101,2026-07-30T11:08:00Z,1785409680609854495,104,6404,6636,5,101,16798,322582803,200,196,196,448255594,353798
102,2026-07-30T11:08:01Z,1785409681641289787,105,6404,6636,5,101,16965,322583584,200,196,196,448255594,353798
103,2026-07-30T11:08:02Z,1785409682673228370,106,6412,6636,5,103,17138,322584351,200,196,196,448255594,353798
104,2026-07-30T11:08:03Z,1785409683705456662,107,6412,6636,5,103,17309,322585121,200,196,196,448255594,353798
105,2026-07-30T11:08:04Z,1785409684738048101,108,6412,6636,5,103,17480,322585897,200,196,196,448255594,353798
106,2026-07-30T11:08:05Z,1785409685770903734,109,6412,6636,5,103,17655,322586657,200,196,196,448255594,353798
107,2026-07-30T11:08:06Z,1785409686803026798,110,6412,6636,5,103,17827,322587423,200,196,196,448255594,353798
108,2026-07-30T11:08:07Z,1785409687836158619,111,6412,6636,5,103,17997,322588197,200,196,196,448255594,353798
109,2026-07-30T11:08:08Z,1785409688868793623,112,6412,6636,5,103,18165,322588967,200,196,196,448255594,353798
110,2026-07-30T11:08:09Z,1785409689899406938,113,6412,6636,5,103,18335,322589734,200,196,196,448255594,353798
111,2026-07-30T11:08:10Z,1785409690931394445,114,6412,6636,5,103,18507,322590501,200,196,196,448255594,353798
112,2026-07-30T11:08:11Z,1785409691963858412,115,6412,6636,5,103,18680,322591268,200,196,196,448255594,353798
113,2026-07-30T11:08:12Z,1785409692995951999,116,6472,6636,5,118,18854,322592039,200,196,196,448255594,353798
114,2026-07-30T11:08:14Z,1785409694028775278,118,6472,6636,5,118,19027,322592805,200,196,196,448255594,353798
115,2026-07-30T11:08:15Z,1785409695060086564,119,6472,6636,5,118,19201,322593570,200,196,196,448255594,353798
116,2026-07-30T11:08:16Z,1785409696093097002,120,6472,6636,5,118,19375,322594338,200,196,196,448255594,353798
117,2026-07-30T11:08:17Z,1785409697125246602,121,6472,6636,5,118,19548,322595100,200,196,196,448255594,353798
118,2026-07-30T11:08:18Z,1785409698157282419,122,6472,6636,5,118,19722,322595870,200,196,196,448255594,353798
119,2026-07-30T11:08:19Z,1785409699188024610,123,6472,6636,5,118,19894,322596640,200,196,196,448255594,353798
120,2026-07-30T11:08:20Z,1785409700219019509,124,6544,6636,5,121,20068,322597408,200,196,196,448255594,353798
121,2026-07-30T11:08:21Z,1785409701249839498,125,6544,6636,5,121,20241,322598168,200,196,196,448255594,353798
122,2026-07-30T11:08:22Z,1785409702281557844,126,6544,6636,5,121,20415,322598923,200,196,196,448255594,353798
123,2026-07-30T11:08:23Z,1785409703313822606,127,6572,6636,5,121,20589,322599687,200,196,196,448255594,353798
124,2026-07-30T11:08:24Z,1785409704346927576,128,6544,6636,5,121,20764,322600449,200,196,196,448255594,353798
125,2026-07-30T11:08:25Z,1785409705377691060,129,6544,6636,5,121,20938,322601215,200,196,196,448255594,353798
126,2026-07-30T11:08:26Z,1785409706410983063,130,6544,6636,5,121,21114,322601976,200,196,196,448255594,353798
127,2026-07-30T11:08:27Z,1785409707442850172,131,6604,6636,5,121,21290,322602740,200,196,196,448255594,353798
128,2026-07-30T11:08:28Z,1785409708474162707,132,6544,6636,5,121,21464,322603512,200,196,196,448255594,353798
129,2026-07-30T11:08:29Z,1785409709506261052,133,6544,6636,5,121,21636,322604276,200,196,196,448255594,353798
130,2026-07-30T11:08:30Z,1785409710537658935,134,6544,6636,5,121,21813,322605045,200,196,196,448255594,353798
131,2026-07-30T11:08:31Z,1785409711569118308,135,6544,6636,5,121,21989,322605803,200,196,196,448255594,353798
132,2026-07-30T11:08:32Z,1785409712600834330,136,6544,6636,5,121,22162,322606566,200,196,196,448255594,353798
133,2026-07-30T11:08:33Z,1785409713632773850,137,6544,6636,5,121,22335,322607326,200,196,196,448255594,353798
134,2026-07-30T11:08:34Z,1785409714665830012,138,6544,6636,5,121,22510,322608085,200,196,196,448255594,353798
135,2026-07-30T11:08:35Z,1785409715704456602,139,6696,6696,5,159,22687,322608853,200,196,196,448255594,353798
136,2026-07-30T11:08:36Z,1785409716736937656,140,6696,6696,5,159,22861,322609610,200,196,196,448255594,353798
137,2026-07-30T11:08:37Z,1785409717769036215,141,6696,6696,5,159,23032,322610378,200,196,196,448255594,353798
138,2026-07-30T11:08:38Z,1785409718800708440,142,6696,6696,5,159,23194,322611166,200,196,196,448255594,353798
139,2026-07-30T11:08:39Z,1785409719832492131,143,6696,6696,5,159,23354,322611957,200,196,196,448255594,353798
140,2026-07-30T11:08:40Z,1785409720864786732,144,6696,6696,5,159,23524,322612722,200,196,196,448255594,353798
141,2026-07-30T11:08:41Z,1785409721896670341,145,6696,6696,5,159,23693,322613485,200,196,196,448255594,353798
142,2026-07-30T11:08:42Z,1785409722931557846,146,6696,6696,5,159,23864,322614246,200,196,196,448255594,353798
143,2026-07-30T11:08:43Z,1785409723966508015,147,6696,6696,5,159,24029,322615034,200,196,196,448255594,353798
144,2026-07-30T11:08:44Z,1785409724998868097,148,6696,6696,5,159,24198,322615801,200,196,196,448255594,353798
145,2026-07-30T11:08:46Z,1785409726032290148,150,6696,6696,5,159,24368,322616576,200,196,196,448255594,353798
146,2026-07-30T11:08:47Z,1785409727066192677,151,6696,6696,5,159,24536,322617358,200,196,196,448255594,353798
147,2026-07-30T11:08:48Z,1785409728096889076,152,6696,6696,5,159,24705,322618120,200,196,196,448255594,353798
148,2026-07-30T11:08:49Z,1785409729129394437,153,6696,6696,5,159,24869,322618896,200,196,196,448255594,353798
149,2026-07-30T11:08:50Z,1785409730162237040,154,6600,6636,5,155,25035,322619670,200,196,196,448255594,353798
150,2026-07-30T11:08:51Z,1785409731193535789,155,6600,6636,5,155,25193,322620461,200,196,196,448255594,353798
151,2026-07-30T11:08:52Z,1785409732225628027,156,6600,6636,5,155,25360,322621231,200,196,196,448255594,353798
152,2026-07-30T11:08:53Z,1785409733256587556,157,6600,6636,5,155,25525,322622000,200,196,196,448255594,353798
153,2026-07-30T11:08:54Z,1785409734287917596,158,6676,6740,5,159,25688,322622781,200,196,196,448255594,353798
154,2026-07-30T11:08:55Z,1785409735318944135,159,6676,6676,5,159,25853,322623559,200,196,196,448255594,353798
155,2026-07-30T11:08:56Z,1785409736351359009,160,6676,6676,5,159,26018,322624335,200,196,196,448255594,353798
156,2026-07-30T11:08:57Z,1785409737383049315,161,6688,6676,5,159,26184,322625113,200,196,196,448255594,353798
157,2026-07-30T11:08:58Z,1785409738413957464,162,6676,6676,5,159,26345,322625896,200,196,196,448255594,353798
158,2026-07-30T11:08:59Z,1785409739445028641,163,6680,6680,5,160,26511,322626666,200,196,196,448255594,353798
159,2026-07-30T11:09:00Z,1785409740476216998,164,6680,6680,5,160,26676,322627432,200,196,196,448255594,353798
160,2026-07-30T11:09:01Z,1785409741508231303,165,6680,6680,5,160,26849,322628202,200,196,196,448255594,353798
161,2026-07-30T11:09:02Z,1785409742541171838,166,6680,6680,5,160,27022,322628974,200,196,196,448255594,353798
162,2026-07-30T11:09:03Z,1785409743574996561,167,6680,6680,5,160,27190,322629753,200,196,196,448255594,353798
163,2026-07-30T11:09:04Z,1785409744607531716,168,6680,6680,5,160,27364,322630519,200,196,196,448255594,353798
164,2026-07-30T11:09:05Z,1785409745640039340,169,6680,6680,5,160,27536,322631283,200,196,196,448255594,353798
165,2026-07-30T11:09:06Z,1785409746671672695,170,6676,6676,5,159,27707,322632047,200,196,196,448255594,353798
166,2026-07-30T11:09:07Z,1785409747703335417,171,6676,6676,5,159,27881,322632809,200,196,196,448255594,353798
167,2026-07-30T11:09:08Z,1785409748736109193,172,6676,6676,5,159,28053,322633571,200,196,196,448255594,353798
168,2026-07-30T11:09:09Z,1785409749768459257,173,6676,6676,5,159,28227,322634334,200,196,196,448255594,353798
169,2026-07-30T11:09:10Z,1785409750800340533,174,6676,6676,5,159,28401,322635101,200,196,196,448255594,353798
170,2026-07-30T11:09:11Z,1785409751830526665,175,6700,6676,5,159,28576,322635868,200,196,196,448255594,353798
171,2026-07-30T11:09:12Z,1785409752861523639,176,6676,6676,5,159,28746,322636639,200,196,196,448255594,353798
172,2026-07-30T11:09:13Z,1785409753894044549,177,6676,6676,5,159,28918,322637408,200,196,196,448255594,353798
173,2026-07-30T11:09:14Z,1785409754925857989,178,6676,6676,5,159,29090,322638181,200,196,196,448255594,353798
174,2026-07-30T11:09:15Z,1785409755959985128,179,6676,6676,5,159,29265,322638950,200,196,196,448255594,353798
175,2026-07-30T11:09:16Z,1785409756991885939,180,6676,6676,5,159,29439,322639723,200,196,196,448255594,353798
176,2026-07-30T11:09:18Z,1785409758024597404,182,6676,6676,5,159,29611,322640489,200,196,196,448255594,353798
177,2026-07-30T11:09:19Z,1785409759058358361,183,6676,6684,5,159,29784,322641261,200,196,196,448255594,353798
178,2026-07-30T11:09:20Z,1785409760091669022,184,6676,6676,5,159,29952,322642030,200,196,196,448255594,353798
179,2026-07-30T11:09:21Z,1785409761124177122,185,6676,6676,5,159,30117,322642807,200,196,196,448255594,353798
180,2026-07-30T11:09:22Z,1785409762154353961,186,6676,6676,5,159,30286,322643578,200,196,196,448255594,353798
181,2026-07-30T11:09:23Z,1785409763184627378,187,6676,6676,5,159,30451,322644346,200,196,196,448255594,353798
182,2026-07-30T11:09:24Z,1785409764216267520,188,6648,6648,5,157,30617,322645118,200,196,196,448255594,353798
183,2026-07-30T11:09:25Z,1785409765246578767,189,6648,6648,5,157,30782,322645884,200,196,196,448255594,353798
184,2026-07-30T11:09:26Z,1785409766277939452,190,6648,6648,5,157,30948,322646653,200,196,196,448255594,353798
185,2026-07-30T11:09:27Z,1785409767309970154,191,6648,6648,5,157,31111,322647423,200,196,196,448255594,353798
186,2026-07-30T11:09:28Z,1785409768340053936,192,6700,6700,5,160,31279,322648201,200,196,196,448255594,353798
187,2026-07-30T11:09:29Z,1785409769370316961,193,6512,6636,5,113,31453,322648971,200,196,196,448255594,353798
188,2026-07-30T11:09:30Z,1785409770402104220,194,6512,6636,5,113,31629,322649742,200,196,196,448255594,353798
189,2026-07-30T11:09:31Z,1785409771434561475,195,6512,6636,5,113,31806,322650512,200,196,196,448255594,353798
190,2026-07-30T11:09:32Z,1785409772463857871,196,6512,6636,5,113,31982,322651282,200,196,196,448255594,353798
191,2026-07-30T11:09:33Z,1785409773496933887,197,6512,6636,5,113,32156,322652048,200,196,196,448255594,353798
192,2026-07-30T11:09:34Z,1785409774528722168,198,6552,6636,5,113,32330,322652820,200,196,196,448255594,353798
193,2026-07-30T11:09:35Z,1785409775560706773,199,6576,6636,5,113,32504,322653589,200,196,196,448255594,353798
194,2026-07-30T11:09:36Z,1785409776592835629,200,6512,6636,5,113,32680,322654361,200,196,196,448255594,353798
195,2026-07-30T11:09:37Z,1785409777624502321,201,6512,6636,5,113,32852,322655129,200,196,196,448255594,353798
196,2026-07-30T11:09:38Z,1785409778655499499,202,6512,6636,5,113,33025,322655902,200,196,196,448255594,353798
197,2026-07-30T11:09:39Z,1785409779686680245,203,6512,6636,5,113,33199,322656664,200,196,196,448255594,353798
198,2026-07-30T11:09:40Z,1785409780718703421,204,6512,6636,5,113,33371,322657422,200,196,196,448255594,353798
199,2026-07-30T11:09:41Z,1785409781749547163,205,6512,6636,5,113,33546,322658193,200,196,196,448255594,353798
200,2026-07-30T11:09:42Z,1785409782780664870,206,6512,6636,5,113,33722,322658955,200,196,196,448255594,353798
201,2026-07-30T11:09:43Z,1785409783812207703,207,6576,6636,5,113,33904,322659723,200,196,196,448255594,353798
202,2026-07-30T11:09:44Z,1785409784843557560,208,6752,6752,5,171,34087,322660491,200,196,196,448255594,353798
203,2026-07-30T11:09:45Z,1785409785876692634,209,6752,6756,5,171,34256,322661271,200,196,196,448255594,353798
204,2026-07-30T11:09:46Z,1785409786909097949,210,6752,6752,5,171,34430,322662042,200,196,196,448255594,353798
205,2026-07-30T11:09:47Z,1785409787940029876,211,6752,6752,5,171,34603,322662805,200,196,196,448255594,353798
206,2026-07-30T11:09:48Z,1785409788971800528,212,6764,6752,5,171,34777,322663571,200,196,196,448255594,353798
207,2026-07-30T11:09:50Z,1785409790004039091,214,6752,6752,5,171,34952,322664340,200,196,196,448255594,353798
208,2026-07-30T11:09:51Z,1785409791035901815,215,6752,6752,5,171,35127,322665109,200,196,196,448255594,353798
209,2026-07-30T11:09:52Z,1785409792069594423,216,6752,6752,5,171,35300,322665876,200,196,196,448255594,353798
210,2026-07-30T11:09:53Z,1785409793101191900,217,6752,6752,5,171,35472,322666652,200,196,196,448255594,353798
211,2026-07-30T11:09:54Z,1785409794131740181,218,6752,6752,5,171,35648,322667419,200,196,196,448255594,353798
212,2026-07-30T11:09:55Z,1785409795162393860,219,6752,6816,5,171,35826,322668187,200,196,196,448255594,353798
213,2026-07-30T11:09:56Z,1785409796193811113,220,6752,6752,5,171,35999,322668951,200,196,196,448255594,353798
214,2026-07-30T11:09:57Z,1785409797225492844,221,6752,6752,5,171,36175,322669714,200,196,196,448255594,353798
215,2026-07-30T11:09:58Z,1785409798259646660,222,6700,6700,5,168,36348,322670478,200,196,196,448255594,353798
216,2026-07-30T11:09:59Z,1785409799291780819,223,6700,6700,5,168,36521,322671251,200,196,196,448255594,353798
217,2026-07-30T11:10:00Z,1785409800322664934,224,6724,6700,5,168,36696,322672016,200,196,196,448255594,353798
218,2026-07-30T11:10:01Z,1785409801354365155,225,6700,6700,5,168,36870,322672786,200,196,196,448255594,353798
219,2026-07-30T11:10:02Z,1785409802384217707,226,6700,6700,5,168,37044,322673548,200,196,196,448255594,353798
220,2026-07-30T11:10:03Z,1785409803416572096,227,6700,6700,5,168,37219,322674310,200,196,196,448255594,353798
221,2026-07-30T11:10:04Z,1785409804448057072,228,6700,6760,5,168,37393,322675083,200,196,196,448255594,353798
222,2026-07-30T11:10:05Z,1785409805479635189,229,6700,6700,5,168,37567,322675856,200,196,196,448255594,353798
223,2026-07-30T11:10:06Z,1785409806509003711,230,6700,6700,5,168,37740,322676620,200,196,196,448255594,353798
224,2026-07-30T11:10:07Z,1785409807540735541,231,6700,6700,5,168,37913,322677393,200,196,196,448255594,353798
225,2026-07-30T11:10:08Z,1785409808571669574,232,6704,6700,5,168,38094,322678161,200,196,196,448255594,353798
226,2026-07-30T11:10:09Z,1785409809603163696,233,6700,6700,5,168,38273,322678938,200,196,196,448255594,353798
227,2026-07-30T11:10:10Z,1785409810634104479,234,6712,6700,5,168,38453,322679714,200,196,196,448255594,353798
228,2026-07-30T11:10:11Z,1785409811663039877,235,6700,6776,5,168,38631,322680490,200,196,196,448255594,353798
229,2026-07-30T11:10:12Z,1785409812695189846,236,6700,6700,5,168,38811,322681256,200,196,196,448255594,353798
230,2026-07-30T11:10:13Z,1785409813726747563,237,6744,6700,5,168,38990,322682032,200,196,196,448255594,353798
231,2026-07-30T11:10:14Z,1785409814757191783,238,6356,6636,5,82,39169,322682799,200,196,196,448255594,353798
232,2026-07-30T11:10:15Z,1785409815790915554,239,6336,6636,5,77,39351,322683571,200,196,196,448255594,353798
233,2026-07-30T11:10:16Z,1785409816824748677,240,6336,6636,5,77,39540,322684340,200,196,196,448255594,353798
234,2026-07-30T11:10:17Z,1785409817855478964,241,6336,6636,5,77,39724,322685107,200,196,196,448255594,353798
235,2026-07-30T11:10:18Z,1785409818888527638,242,6336,6636,5,77,39908,322685873,200,196,196,448255594,353798
236,2026-07-30T11:10:19Z,1785409819921663707,243,6336,6636,5,77,40094,322686648,200,196,196,448255594,353798
237,2026-07-30T11:10:20Z,1785409820953322692,244,6336,6636,5,77,40276,322687414,200,196,196,448255594,353798
238,2026-07-30T11:10:21Z,1785409821987081826,245,6336,6636,5,77,40454,322688179,200,196,196,448255594,353798
239,2026-07-30T11:10:23Z,1785409823018110563,247,6336,6636,5,77,40632,322688936,200,196,196,448255594,353798
240,2026-07-30T11:10:24Z,1785409824048880898,248,6336,6636,5,77,40808,322689691,200,196,196,448255594,353798
241,2026-07-30T11:10:25Z,1785409825081887976,249,6336,6636,5,77,40989,322690455,200,196,196,448255594,353798
