sample,utc,unix_nanos,elapsed_s,rss_kib,hwm_kib,threads,fds,proc_ticks,host_ticks,stats_http,listen_overflows,listen_drops,tcp_abort_on_close,tcp_retrans
101,2026-07-30T11:40:23Z,1785411623421927309,105,11656,11948,17,164,19285,324040432,200,196,196,448255600,353847
102,2026-07-30T11:40:24Z,1785411624454326892,106,11656,11948,17,164,19488,324041203,200,196,196,448255600,353847
103,2026-07-30T11:40:25Z,1785411625488231831,107,11656,11948,17,164,19685,324041973,200,196,196,448255600,353847
104,2026-07-30T11:40:26Z,1785411626521081018,108,11704,11948,17,164,19888,324042748,200,196,196,448255600,353847
105,2026-07-30T11:40:27Z,1785411627555018575,109,11656,11948,17,164,20089,324043518,200,196,196,448255600,353847
106,2026-07-30T11:40:28Z,1785411628590471072,110,11656,11948,17,164,20293,324044291,200,196,196,448255600,353847
107,2026-07-30T11:40:29Z,1785411629623849693,111,11656,11948,17,164,20496,324045053,200,196,196,448255600,353847
108,2026-07-30T11:40:30Z,1785411630660106471,112,11660,11948,17,164,20687,324045825,200,196,196,448255600,353847
109,2026-07-30T11:40:31Z,1785411631694918270,113,11656,11948,17,164,20883,324046599,200,196,196,448255600,353847
110,2026-07-30T11:40:32Z,1785411632729638664,114,11656,11948,17,164,21081,324047382,200,196,196,448255600,353847
111,2026-07-30T11:40:33Z,1785411633763482394,115,11656,11948,17,164,21280,324048155,200,196,196,448255600,353847
112,2026-07-30T11:40:34Z,1785411634797963402,116,11720,11948,17,164,21481,324048926,200,196,196,448255600,353847
113,2026-07-30T11:40:35Z,1785411635831340443,117,11764,11948,17,191,21683,324049709,200,196,196,448255600,353847
114,2026-07-30T11:40:36Z,1785411636865612464,118,11764,11948,17,191,21876,324050484,200,196,196,448255600,353847
115,2026-07-30T11:40:37Z,1785411637900226105,119,11736,11948,17,189,22068,324051253,200,196,196,448255600,353847
116,2026-07-30T11:40:38Z,1785411638934275867,120,11800,11948,17,189,22262,324052025,200,196,196,448255600,353847
117,2026-07-30T11:40:39Z,1785411639968017782,121,11800,11948,17,189,22454,324052794,200,196,196,448255600,353847
118,2026-07-30T11:40:41Z,1785411641002945745,123,11736,11948,17,189,22652,324053571,200,196,196,448255600,353847
119,2026-07-30T11:40:42Z,1785411642036923963,124,11736,11948,17,189,22856,324054339,200,196,196,448255600,353847
120,2026-07-30T11:40:43Z,1785411643070579650,125,11736,11948,17,189,23058,324055114,200,196,196,448255600,353847
121,2026-07-30T11:40:44Z,1785411644104449502,126,11800,11948,17,189,23250,324055882,200,196,196,448255600,353847
122,2026-07-30T11:40:45Z,1785411645139336290,127,11736,11948,17,189,23448,324056656,200,196,196,448255600,353847
123,2026-07-30T11:40:46Z,1785411646174479190,128,11736,11948,17,189,23649,324057430,200,196,196,448255600,353847
124,2026-07-30T11:40:47Z,1785411647209572745,129,11736,11948,17,189,23839,324058204,200,196,196,448255600,353847
125,2026-07-30T11:40:48Z,1785411648243806315,130,11736,11948,17,189,24032,324058969,200,196,196,448255600,353847
126,2026-07-30T11:40:49Z,1785411649277565286,131,11780,11948,17,189,24225,324059743,200,196,196,448255600,353847
127,2026-07-30T11:40:50Z,1785411650311258920,132,11736,11948,17,189,24425,324060512,200,196,196,448255600,353847
128,2026-07-30T11:40:51Z,1785411651344479613,133,11736,11948,17,189,24603,324061287,200,196,196,448255600,353847
129,2026-07-30T11:40:52Z,1785411652378967571,134,11736,11948,17,189,24794,324062051,200,196,196,448255600,353847
130,2026-07-30T11:40:53Z,1785411653412456094,135,11736,11948,17,189,24998,324062821,200,196,196,448255600,353847
131,2026-07-30T11:40:54Z,1785411654445581056,136,11736,11948,17,189,25187,324063587,200,196,196,448255600,353847
132,2026-07-30T11:40:55Z,1785411655478923340,137,11688,11948,17,187,25378,324064352,200,196,196,448255600,353847
133,2026-07-30T11:40:56Z,1785411656512447333,138,11752,11948,17,187,25575,324065123,200,196,196,448255600,353847
134,2026-07-30T11:40:57Z,1785411657545870990,139,11688,11948,17,187,25768,324065901,200,196,196,448255600,353847
135,2026-07-30T11:40:58Z,1785411658580352390,140,11840,11948,17,202,25956,324066672,200,196,196,448255600,353847
136,2026-07-30T11:40:59Z,1785411659613645433,141,11788,11948,17,202,26148,324067449,200,196,196,448255600,353847
137,2026-07-30T11:41:00Z,1785411660650039830,142,11788,11948,17,202,26341,324068223,200,196,196,448255600,353847
138,2026-07-30T11:41:01Z,1785411661683639877,143,11776,11948,17,201,26545,324068995,200,196,196,448255600,353847
139,2026-07-30T11:41:02Z,1785411662717158621,144,11764,11948,17,201,26748,324069769,200,196,196,448255600,353847
140,2026-07-30T11:41:03Z,1785411663750671889,145,11764,11948,17,201,26949,324070531,200,196,196,448255600,353847
141,2026-07-30T11:41:04Z,1785411664785431571,146,11764,11948,17,201,27150,324071301,200,196,196,448255600,353847
142,2026-07-30T11:41:05Z,1785411665818576677,147,11776,11948,17,199,27341,324072077,200,196,196,448255600,353847
143,2026-07-30T11:41:06Z,1785411666854361445,148,11776,11948,17,199,27543,324072856,200,196,196,448255600,353847
144,2026-07-30T11:41:07Z,1785411667887929725,149,11776,11948,17,199,27737,324073630,200,196,196,448255600,353847
145,2026-07-30T11:41:08Z,1785411668922422264,150,11776,11948,17,199,27921,324074398,200,196,196,448255600,353847
146,2026-07-30T11:41:09Z,1785411669956583505,151,11776,11948,17,199,28108,324075165,200,196,196,448255600,353847
147,2026-07-30T11:41:10Z,1785411670989776549,152,11776,11948,17,199,28299,324075933,200,196,196,448255600,353847
148,2026-07-30T11:41:12Z,1785411672022327218,154,11776,11948,17,199,28490,324076704,200,196,196,448255600,353847
149,2026-07-30T11:41:13Z,1785411673056099796,155,11776,11948,17,199,28672,324077472,200,196,196,448255600,353847
150,2026-07-30T11:41:14Z,1785411674091590565,156,11776,11948,17,199,28873,324078252,200,196,196,448255600,353847
151,2026-07-30T11:41:15Z,1785411675125651610,157,11776,11948,17,199,29064,324079023,200,196,196,448255600,353847
152,2026-07-30T11:41:16Z,1785411676160678192,158,11776,11948,17,199,29256,324079792,200,196,196,448255600,353847
153,2026-07-30T11:41:17Z,1785411677195277211,159,11776,11948,17,199,29448,324080565,200,196,196,448255600,353847
154,2026-07-30T11:41:18Z,1785411678229723751,160,11776,11948,17,199,29641,324081341,200,196,196,448255600,353847
155,2026-07-30T11:41:19Z,1785411679264440507,161,11776,11948,17,199,29827,324082114,200,196,196,448255600,353847
156,2026-07-30T11:41:20Z,1785411680298417397,162,11780,11948,17,199,30013,324082890,200,196,196,448255600,353848
157,2026-07-30T11:41:21Z,1785411681331801050,163,11808,11948,17,201,30201,324083666,200,196,196,448255600,353848
158,2026-07-30T11:41:22Z,1785411682366103127,164,11808,11948,17,201,30375,324084435,200,196,196,448255600,353848
159,2026-07-30T11:41:23Z,1785411683398545982,165,11852,11948,17,201,30557,324085211,200,196,196,448255600,353848
160,2026-07-30T11:41:24Z,1785411684433089503,166,11808,11948,17,201,30735,324085986,200,196,196,448255600,353848
161,2026-07-30T11:41:25Z,1785411685467834725,167,11808,11948,17,201,30916,324086759,200,196,196,448255600,353848
