sample,utc,unix_nanos,elapsed_s,rss_kib,hwm_kib,threads,fds,proc_ticks,host_ticks,stats_http,stats_curl_exit,stats_bytes,listen_overflows,listen_drops,tcp_abort_on_close,tcp_retrans
43,2026-08-04T04:57:23Z,1785819443943294208,43,4636,4636,4,17,301,4409804,200,0,377,0,0,461,847
44,2026-08-04T04:57:24Z,1785819444947366453,44,4636,4636,4,17,308,4410597,200,0,377,0,0,461,848
45,2026-08-04T04:57:25Z,1785819445951446976,45,4636,4636,4,17,316,4411391,200,0,377,0,0,461,849
46,2026-08-04T04:57:26Z,1785819446955002987,46,4636,4636,4,17,323,4412186,200,0,377,0,0,461,850
47,2026-08-04T04:57:27Z,1785819447958923889,47,4636,4636,4,17,330,4412982,200,0,377,0,0,461,851
48,2026-08-04T04:57:28Z,1785819448963471000,48,4636,4636,4,17,339,4413776,200,0,377,0,0,461,851
49,2026-08-04T04:57:29Z,1785819449966929446,49,4636,4636,4,17,346,4414570,200,0,377,0,0,461,852
50,2026-08-04T04:57:30Z,1785819450970358451,50,4636,4636,4,17,353,4415364,200,0,377,0,0,461,853
51,2026-08-04T04:57:31Z,1785819451973587827,51,4636,4636,4,17,361,4416159,200,0,377,0,0,461,854
52,2026-08-04T04:57:32Z,1785819452976465820,52,4636,4636,4,17,369,4416955,200,0,377,0,0,461,854
53,2026-08-04T04:57:33Z,1785819453980280184,53,4636,4636,4,17,376,4417751,200,0,377,0,0,461,855
54,2026-08-04T04:57:34Z,1785819454984403760,54,4636,4636,4,17,384,4418546,200,0,377,0,0,461,855
55,2026-08-04T04:57:35Z,1785819455988594586,55,4636,4636,4,17,391,4419343,200,0,377,0,0,461,855
56,2026-08-04T04:57:36Z,1785819456992563024,56,4636,4636,4,17,398,4420142,200,0,377,0,0,461,855
57,2026-08-04T04:57:37Z,1785819457996796137,57,4636,4636,4,17,406,4420937,200,0,377,0,0,461,855
