scheduled_unix_nanos,sent_unix_nanos,done_unix_nanos,latency_ns,scheduler_lag_ns,status,body_bytes,conn_reused,conn_was_idle,dial_count,wrote_request,failure_class,error_text
1785416364899411062,1785416364899423294,1785416364907178263,7767245,12297,0,0,false,false,1,true,peer_reset,"Get ""http://127.0.0.1:8080/json/medium"": read tcp 127.0.0.1:56768->127.0.0.1:8080: read: connection reset by peer"
1785416364908611062,1785416364908615255,1785416364921195597,12584533,4185,0,0,false,false,1,true,peer_reset,"Get ""http://127.0.0.1:8080/json/medium"": read tcp 127.0.0.1:57126->127.0.0.1:8080: read: connection reset by peer"
1785416364907911062,1785416364908609788,1785416364921187063,13276002,698717,0,0,false,false,1,true,peer_reset,"Get ""http://127.0.0.1:8080/json/medium"": read tcp 127.0.0.1:57128->127.0.0.1:8080: read: connection reset by peer"
1785416364907411062,1785416364907423061,1785416364921380523,13969458,12000,0,0,false,false,1,true,eof_on_fresh_conn,"Get ""http://127.0.0.1:8080/json/medium"": EOF"
1785416364919961062,1785416364921210403,1785416364921414239,1453169,1249346,0,0,false,false,1,true,eof_on_fresh_conn,"Get ""http://127.0.0.1:8080/json/medium"": EOF"
1785416364908711062,1785416364908748116,1785416364921421274,12710208,37054,0,0,false,false,1,true,peer_reset,"Get ""http://127.0.0.1:8080/json/medium"": read tcp 127.0.0.1:57164->127.0.0.1:8080: read: connection reset by peer"
1785416364910861062,1785416364910930769,1785416364921515503,10654439,69693,0,0,false,false,1,true,eof_on_fresh_conn,"Get ""http://127.0.0.1:8080/json/medium"": EOF"
1785416364909611062,1785416364909622804,1785416364921596946,11985876,11801,0,0,false,false,1,true,eof_on_fresh_conn,"Get ""http://127.0.0.1:8080/json/medium"": EOF"
1785416364920011062,1785416364921213465,1785416364921596350,1585286,1202402,0,0,false,false,1,true,peer_reset,"Get ""http://127.0.0.1:8080/json/medium"": read tcp 127.0.0.1:57262->127.0.0.1:8080: read: connection reset by peer"
1785416364920111062,1785416364921420898,1785416364921611954,1500882,1309837,0,0,false,false,1,true,eof_on_fresh_conn,"Get ""http://127.0.0.1:8080/json/medium"": EOF"
1785416364910611062,1785416364910833276,1785416364921717535,11106462,222212,0,0,false,false,1,true,eof_on_fresh_conn,"Get ""http://127.0.0.1:8080/json/medium"": EOF"
1785416364920061062,1785416364921398359,1785416364921736108,1675044,1337296,0,0,false,false,1,false,eof_on_fresh_conn,"Get ""http://127.0.0.1:8080/json/medium"": EOF"
1785416364908811062,1785416364908826679,1785416364921809979,12998909,15695,0,0,false,false,2,true,eof_on_fresh_conn,"Get ""http://127.0.0.1:8080/json/medium"": EOF"
1785416364920161062,1785416364921428793,1785416364921844352,1683280,1267730,0,0,false,false,1,true,eof_on_fresh_conn,"Get ""http://127.0.0.1:8080/json/medium"": EOF"
1785416364909011062,1785416364909033274,1785416364921846672,12835611,22210,0,0,false,false,1,true,eof_on_fresh_conn,"Get ""http://127.0.0.1:8080/json/medium"": EOF"
