scheduled_unix_nanos,sent_unix_nanos,done_unix_nanos,latency_ns,scheduler_lag_ns,status,body_bytes,conn_reused,conn_was_idle,dial_count,wrote_request,failure_class,error_text
1785416832431309844,1785416832431331756,1785416832431498223,188371,21916,0,0,false,false,1,false,eof_on_fresh_conn,"Post ""http://127.0.0.1:8080/json/medium/decode"": EOF"
1785416832432009844,1785416832432027029,1785416832432104930,95080,17198,0,0,true,true,0,false,request_write_failed,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50154->127.0.0.1:8080: use of closed network connection"
1785416832433009844,1785416832433018243,1785416832433282571,272719,8401,0,0,false,false,1,false,broken_pipe,"Post ""http://127.0.0.1:8080/json/medium/decode"": readfrom tcp 127.0.0.1:50230->127.0.0.1:8080: write tcp 127.0.0.1:50230->127.0.0.1:8080: write: broken pipe"
1785416832433359844,1785416832433389458,1785416832433494000,134160,29603,0,0,true,false,1,false,dial_other,"Post ""http://127.0.0.1:8080/json/medium/decode"": write tcp 127.0.0.1:50240->127.0.0.1:8080: use of closed network connection"
1785416832433609844,1785416832433616300,1785416832436169182,2559339,6447,0,0,true,true,0,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:50252->127.0.0.1:8080: read: connection reset by peer"
1785416832435209844,1785416832435212182,1785416832436212746,1002892,2329,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:50284->127.0.0.1:8080: read: connection reset by peer"
1785416832433309844,1785416832433337723,1785416832436240290,2930447,27870,0,0,true,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:50246->127.0.0.1:8080: read: connection reset by peer"
1785416832435359844,1785416832435371036,1785416832436264962,905108,11193,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:50310->127.0.0.1:8080: read: connection reset by peer"
1785416832435259844,1785416832435367607,1785416832436274378,1014527,107764,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:50298->127.0.0.1:8080: read: connection reset by peer"
1785416832435309844,1785416832435353692,1785416832436283032,973182,43851,0,0,false,false,1,true,peer_reset,"Post ""http://127.0.0.1:8080/json/medium/decode"": read tcp 127.0.0.1:50286->127.0.0.1:8080: read: connection reset by peer"
